order_id,customer_id,menu_id,menu_name,category,quantity,price_per_item,total_price,order_date,order_time,day_of_week,month,is_weekend
1158,85,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,11:17:37.630914,Friday,May,False
1159,85,10,Es Campur,Dessert,2,15000,30000,2025-05-16,11:17:37.630914,Friday,May,False
1160,85,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-16,11:17:37.630914,Friday,May,False
1161,85,8,Es Jeruk,Beverage,1,8000,8000,2025-05-16,11:17:37.630914,Friday,May,False
1162,46,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,18:22:37.630914,Friday,May,False
1163,37,4,Sate Ayam,Main Course,3,28000,84000,2025-05-16,15:56:37.630914,Friday,May,False
1164,37,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-16,15:56:37.630914,Friday,May,False
1165,37,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-16,15:56:37.630914,Friday,May,False
1166,29,6,Soto Ayam,Soup,1,20000,20000,2025-05-16,14:21:37.630914,Friday,May,False
1167,29,4,Sate Ayam,Main Course,1,28000,28000,2025-05-16,14:21:37.630914,Friday,May,False
1168,29,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,14:21:37.630914,Friday,May,False
1169,18,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-16,12:45:37.630914,Friday,May,False
1170,18,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-16,12:45:37.630914,Friday,May,False
1171,35,2,Mie Goreng,Main Course,1,22000,22000,2025-05-16,16:26:37.630914,Friday,May,False
1172,35,5,Gado-gado,Appetizer,3,18000,54000,2025-05-16,16:26:37.630914,Friday,May,False
1173,35,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-16,16:26:37.630914,Friday,May,False
1174,35,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-16,16:26:37.630914,Friday,May,False
1175,2,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-16,18:50:37.630914,Friday,May,False
1176,2,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,18:50:37.630914,Friday,May,False
1177,61,8,Es Jeruk,Beverage,3,8000,24000,2025-05-16,14:56:37.630914,Friday,May,False
1178,75,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,16:33:37.630914,Friday,May,False
1179,75,4,Sate Ayam,Main Course,3,28000,84000,2025-05-16,16:33:37.630914,Friday,May,False
1180,75,2,Mie Goreng,Main Course,3,22000,66000,2025-05-16,16:33:37.630914,Friday,May,False
1181,44,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-16,21:34:37.630914,Friday,May,False
1182,44,5,Gado-gado,Appetizer,3,18000,54000,2025-05-16,21:34:37.630914,Friday,May,False
1183,44,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,21:34:37.630914,Friday,May,False
1184,44,10,Es Campur,Dessert,1,15000,15000,2025-05-16,21:34:37.630914,Friday,May,False
1185,28,2,Mie Goreng,Main Course,2,22000,44000,2025-05-16,15:48:37.630914,Friday,May,False
1186,28,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-16,15:48:37.630914,Friday,May,False
1187,28,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,15:48:37.630914,Friday,May,False
1188,28,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,15:48:37.630914,Friday,May,False
1189,68,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,10:12:37.630914,Friday,May,False
1190,68,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-16,10:12:37.630914,Friday,May,False
1191,68,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-16,10:12:37.630914,Friday,May,False
1192,68,2,Mie Goreng,Main Course,1,22000,22000,2025-05-16,10:12:37.630914,Friday,May,False
1193,70,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-16,13:12:37.630914,Friday,May,False
1194,70,2,Mie Goreng,Main Course,2,22000,44000,2025-05-16,13:12:37.630914,Friday,May,False
1195,70,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,13:12:37.630914,Friday,May,False
1196,24,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-16,22:50:37.630914,Friday,May,False
1197,75,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,11:50:37.630914,Friday,May,False
1198,75,10,Es Campur,Dessert,1,15000,15000,2025-05-16,11:50:37.630914,Friday,May,False
1199,75,5,Gado-gado,Appetizer,1,18000,18000,2025-05-16,11:50:37.630914,Friday,May,False
1200,40,8,Es Jeruk,Beverage,2,8000,16000,2025-05-16,17:32:37.630914,Friday,May,False
1201,40,5,Gado-gado,Appetizer,3,18000,54000,2025-05-16,17:32:37.630914,Friday,May,False
1202,40,2,Mie Goreng,Main Course,1,22000,22000,2025-05-16,17:32:37.630914,Friday,May,False
1203,40,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,17:32:37.630914,Friday,May,False
1204,13,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-16,15:26:37.630914,Friday,May,False
1205,13,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,15:26:37.630914,Friday,May,False
1206,70,2,Mie Goreng,Main Course,3,22000,66000,2025-05-16,15:49:37.630914,Friday,May,False
1207,70,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-16,15:49:37.630914,Friday,May,False
1208,70,6,Soto Ayam,Soup,2,20000,40000,2025-05-16,15:49:37.630914,Friday,May,False
1209,8,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,16:14:37.630914,Friday,May,False
1210,8,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-16,16:14:37.630914,Friday,May,False
1211,8,8,Es Jeruk,Beverage,1,8000,8000,2025-05-16,16:14:37.630914,Friday,May,False
1212,22,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-16,19:26:37.630914,Friday,May,False
1213,22,5,Gado-gado,Appetizer,1,18000,18000,2025-05-16,19:26:37.630914,Friday,May,False
1214,22,2,Mie Goreng,Main Course,3,22000,66000,2025-05-16,19:26:37.630914,Friday,May,False
1215,97,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-16,13:32:37.630914,Friday,May,False
1216,97,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,13:32:37.630914,Friday,May,False
1217,97,6,Soto Ayam,Soup,1,20000,20000,2025-05-16,13:32:37.630914,Friday,May,False
1218,97,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,13:32:37.630914,Friday,May,False
1219,35,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-16,15:31:37.630914,Friday,May,False
1220,49,6,Soto Ayam,Soup,2,20000,40000,2025-05-16,16:46:37.630914,Friday,May,False
1221,48,4,Sate Ayam,Main Course,2,28000,56000,2025-05-17,16:15:37.630914,Saturday,May,True
1222,48,2,Mie Goreng,Main Course,3,22000,66000,2025-05-17,16:15:37.630914,Saturday,May,True
1223,48,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-17,16:15:37.630914,Saturday,May,True
1224,48,10,Es Campur,Dessert,1,15000,15000,2025-05-17,16:15:37.630914,Saturday,May,True
1225,49,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-17,13:33:37.630914,Saturday,May,True
1226,49,8,Es Jeruk,Beverage,3,8000,24000,2025-05-17,13:33:37.630914,Saturday,May,True
1227,49,4,Sate Ayam,Main Course,3,28000,84000,2025-05-17,13:33:37.630914,Saturday,May,True
1228,92,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-17,10:42:37.630914,Saturday,May,True
1229,92,5,Gado-gado,Appetizer,2,18000,36000,2025-05-17,10:42:37.630914,Saturday,May,True
1230,8,2,Mie Goreng,Main Course,3,22000,66000,2025-05-17,22:33:37.630914,Saturday,May,True
1231,8,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-17,22:33:37.630914,Saturday,May,True
1232,39,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-17,11:14:37.630914,Saturday,May,True
1233,39,5,Gado-gado,Appetizer,2,18000,36000,2025-05-17,11:14:37.630914,Saturday,May,True
1234,61,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-17,11:37:37.630914,Saturday,May,True
1235,61,10,Es Campur,Dessert,2,15000,30000,2025-05-17,11:37:37.630914,Saturday,May,True
1236,61,2,Mie Goreng,Main Course,1,22000,22000,2025-05-17,11:37:37.630914,Saturday,May,True
1237,51,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-17,11:56:37.630914,Saturday,May,True
1238,51,6,Soto Ayam,Soup,1,20000,20000,2025-05-17,11:56:37.630914,Saturday,May,True
1239,51,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-17,11:56:37.630914,Saturday,May,True
1240,51,2,Mie Goreng,Main Course,1,22000,22000,2025-05-17,11:56:37.630914,Saturday,May,True
1241,62,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-17,13:58:37.630914,Saturday,May,True
1242,63,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-17,19:17:37.630914,Saturday,May,True
1243,32,5,Gado-gado,Appetizer,2,18000,36000,2025-05-17,12:49:37.630914,Saturday,May,True
1244,32,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-17,12:49:37.630914,Saturday,May,True
1245,32,6,Soto Ayam,Soup,3,20000,60000,2025-05-17,12:49:37.630914,Saturday,May,True
1246,29,8,Es Jeruk,Beverage,3,8000,24000,2025-05-17,18:28:37.630914,Saturday,May,True
1247,29,2,Mie Goreng,Main Course,2,22000,44000,2025-05-17,18:28:37.630914,Saturday,May,True
1248,29,5,Gado-gado,Appetizer,1,18000,18000,2025-05-17,18:28:37.630914,Saturday,May,True
1249,29,4,Sate Ayam,Main Course,1,28000,28000,2025-05-17,18:28:37.630914,Saturday,May,True
1250,25,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-17,20:57:37.630914,Saturday,May,True
1251,11,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-17,14:26:37.630914,Saturday,May,True
1252,11,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-17,14:26:37.630914,Saturday,May,True
1253,69,10,Es Campur,Dessert,3,15000,45000,2025-05-17,19:26:37.630914,Saturday,May,True
1254,69,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-17,19:26:37.630914,Saturday,May,True
1255,69,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-17,19:26:37.630914,Saturday,May,True
1256,10,4,Sate Ayam,Main Course,2,28000,56000,2025-05-17,14:57:37.630914,Saturday,May,True
1257,10,6,Soto Ayam,Soup,2,20000,40000,2025-05-17,14:57:37.630914,Saturday,May,True
1258,10,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-17,14:57:37.630914,Saturday,May,True
1259,10,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-17,14:57:37.630914,Saturday,May,True
1260,64,5,Gado-gado,Appetizer,2,18000,36000,2025-05-17,19:19:37.630914,Saturday,May,True
1261,64,10,Es Campur,Dessert,1,15000,15000,2025-05-17,19:19:37.630914,Saturday,May,True
1262,64,4,Sate Ayam,Main Course,2,28000,56000,2025-05-17,19:19:37.630914,Saturday,May,True
1263,51,6,Soto Ayam,Soup,1,20000,20000,2025-05-17,11:23:37.630914,Saturday,May,True
1264,75,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-17,15:25:37.630914,Saturday,May,True
1265,75,5,Gado-gado,Appetizer,3,18000,54000,2025-05-17,15:25:37.630914,Saturday,May,True
1266,75,6,Soto Ayam,Soup,1,20000,20000,2025-05-17,15:25:37.630914,Saturday,May,True
1267,7,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-17,22:57:37.630914,Saturday,May,True
1268,86,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-17,13:06:37.630914,Saturday,May,True
1269,86,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-17,13:06:37.630914,Saturday,May,True
1270,86,5,Gado-gado,Appetizer,2,18000,36000,2025-05-17,13:06:37.630914,Saturday,May,True
1271,86,4,Sate Ayam,Main Course,2,28000,56000,2025-05-17,13:06:37.630914,Saturday,May,True
1272,84,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-17,14:58:37.630914,Saturday,May,True
1273,84,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-17,14:58:37.630914,Saturday,May,True
1274,49,8,Es Jeruk,Beverage,1,8000,8000,2025-05-17,19:22:37.630914,Saturday,May,True
1275,49,2,Mie Goreng,Main Course,2,22000,44000,2025-05-17,19:22:37.630914,Saturday,May,True
1276,49,5,Gado-gado,Appetizer,1,18000,18000,2025-05-17,19:22:37.630914,Saturday,May,True
1277,49,4,Sate Ayam,Main Course,3,28000,84000,2025-05-17,19:22:37.630914,Saturday,May,True
1278,38,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-17,21:55:37.630914,Saturday,May,True
1279,38,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-17,21:55:37.630914,Saturday,May,True
1280,38,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-17,21:55:37.630914,Saturday,May,True
1281,88,10,Es Campur,Dessert,3,15000,45000,2025-05-18,22:22:37.630914,Sunday,May,True
1282,88,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-18,22:22:37.630914,Sunday,May,True
1283,88,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,22:22:37.630914,Sunday,May,True
1284,88,8,Es Jeruk,Beverage,2,8000,16000,2025-05-18,22:22:37.630914,Sunday,May,True
1285,74,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-18,20:45:37.630914,Sunday,May,True
1286,74,10,Es Campur,Dessert,3,15000,45000,2025-05-18,20:45:37.630914,Sunday,May,True
1287,74,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-18,20:45:37.630914,Sunday,May,True
1288,74,2,Mie Goreng,Main Course,3,22000,66000,2025-05-18,20:45:37.630914,Sunday,May,True
1289,3,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-18,14:43:37.630914,Sunday,May,True
1290,3,10,Es Campur,Dessert,1,15000,15000,2025-05-18,14:43:37.630914,Sunday,May,True
1291,3,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,14:43:37.630914,Sunday,May,True
1292,29,6,Soto Ayam,Soup,2,20000,40000,2025-05-18,14:16:37.630914,Sunday,May,True
1293,88,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,11:28:37.630914,Sunday,May,True
1294,88,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-18,11:28:37.630914,Sunday,May,True
1295,88,10,Es Campur,Dessert,2,15000,30000,2025-05-18,11:28:37.630914,Sunday,May,True
1296,52,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-18,22:57:37.630914,Sunday,May,True
1297,52,10,Es Campur,Dessert,3,15000,45000,2025-05-18,22:57:37.630914,Sunday,May,True
1298,78,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-18,14:18:37.630914,Sunday,May,True
1299,84,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-18,13:00:37.630914,Sunday,May,True
1300,84,2,Mie Goreng,Main Course,2,22000,44000,2025-05-18,13:00:37.630914,Sunday,May,True
1301,84,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,13:00:37.630914,Sunday,May,True
1302,84,6,Soto Ayam,Soup,3,20000,60000,2025-05-18,13:00:37.630914,Sunday,May,True
1303,18,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-18,20:26:37.630914,Sunday,May,True
1304,18,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-18,20:26:37.630914,Sunday,May,True
1305,97,5,Gado-gado,Appetizer,1,18000,18000,2025-05-18,20:27:37.630914,Sunday,May,True
1306,97,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-18,20:27:37.630914,Sunday,May,True
1307,97,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-18,20:27:37.630914,Sunday,May,True
1308,76,4,Sate Ayam,Main Course,1,28000,28000,2025-05-18,16:54:37.630914,Sunday,May,True
1309,76,5,Gado-gado,Appetizer,1,18000,18000,2025-05-18,16:54:37.630914,Sunday,May,True
1310,76,6,Soto Ayam,Soup,3,20000,60000,2025-05-18,16:54:37.630914,Sunday,May,True
1311,76,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-18,16:54:37.630914,Sunday,May,True
1312,95,2,Mie Goreng,Main Course,2,22000,44000,2025-05-18,20:11:37.630914,Sunday,May,True
1313,66,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,11:41:37.630914,Sunday,May,True
1314,66,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-18,11:41:37.630914,Sunday,May,True
1315,66,6,Soto Ayam,Soup,1,20000,20000,2025-05-18,11:41:37.630914,Sunday,May,True
1316,37,5,Gado-gado,Appetizer,2,18000,36000,2025-05-18,21:13:37.630914,Sunday,May,True
1317,37,4,Sate Ayam,Main Course,3,28000,84000,2025-05-18,21:13:37.630914,Sunday,May,True
1318,56,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-18,12:40:37.630914,Sunday,May,True
1319,56,4,Sate Ayam,Main Course,3,28000,84000,2025-05-18,12:40:37.630914,Sunday,May,True
1320,56,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-18,12:40:37.630914,Sunday,May,True
1321,56,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-18,12:40:37.630914,Sunday,May,True
1322,8,10,Es Campur,Dessert,3,15000,45000,2025-05-18,21:19:37.630914,Sunday,May,True
1323,8,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-18,21:19:37.630914,Sunday,May,True
1324,8,6,Soto Ayam,Soup,2,20000,40000,2025-05-18,21:19:37.630914,Sunday,May,True
1325,57,8,Es Jeruk,Beverage,1,8000,8000,2025-05-18,12:53:37.630914,Sunday,May,True
1326,54,10,Es Campur,Dessert,2,15000,30000,2025-05-18,10:16:37.630914,Sunday,May,True
1327,54,6,Soto Ayam,Soup,3,20000,60000,2025-05-18,10:16:37.630914,Sunday,May,True
1328,53,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-18,17:33:37.630914,Sunday,May,True
1329,53,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-18,17:33:37.630914,Sunday,May,True
1330,1,6,Soto Ayam,Soup,3,20000,60000,2025-05-18,13:06:37.630914,Sunday,May,True
1331,1,10,Es Campur,Dessert,3,15000,45000,2025-05-18,13:06:37.630914,Sunday,May,True
1332,1,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,13:06:37.630914,Sunday,May,True
1333,1,2,Mie Goreng,Main Course,2,22000,44000,2025-05-18,13:06:37.630914,Sunday,May,True
1334,97,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-18,17:48:37.630914,Sunday,May,True
1335,97,4,Sate Ayam,Main Course,1,28000,28000,2025-05-18,17:48:37.630914,Sunday,May,True
1336,97,6,Soto Ayam,Soup,1,20000,20000,2025-05-18,17:48:37.630914,Sunday,May,True
1337,43,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-18,22:19:37.630914,Sunday,May,True
1338,43,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-18,22:19:37.630914,Sunday,May,True
1339,66,6,Soto Ayam,Soup,1,20000,20000,2025-05-18,20:44:37.630914,Sunday,May,True
1340,66,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-18,20:44:37.630914,Sunday,May,True
1341,66,2,Mie Goreng,Main Course,3,22000,66000,2025-05-18,20:44:37.630914,Sunday,May,True
1342,66,5,Gado-gado,Appetizer,3,18000,54000,2025-05-18,20:44:37.630914,Sunday,May,True
1343,42,2,Mie Goreng,Main Course,1,22000,22000,2025-05-18,21:25:37.630914,Sunday,May,True
1344,42,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-18,21:25:37.630914,Sunday,May,True
1345,89,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-18,13:42:37.630914,Sunday,May,True
1346,82,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-18,11:01:37.630914,Sunday,May,True
1347,82,2,Mie Goreng,Main Course,1,22000,22000,2025-05-18,11:01:37.630914,Sunday,May,True
1348,82,4,Sate Ayam,Main Course,2,28000,56000,2025-05-18,11:01:37.630914,Sunday,May,True
1349,82,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-18,11:01:37.630914,Sunday,May,True
1350,19,6,Soto Ayam,Soup,3,20000,60000,2025-05-18,18:40:37.630914,Sunday,May,True
1351,19,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-18,18:40:37.630914,Sunday,May,True
1352,19,2,Mie Goreng,Main Course,2,22000,44000,2025-05-18,18:40:37.630914,Sunday,May,True
1353,26,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-19,21:52:37.630914,Monday,May,False
1354,26,6,Soto Ayam,Soup,2,20000,40000,2025-05-19,21:52:37.630914,Monday,May,False
1355,26,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-19,21:52:37.630914,Monday,May,False
1356,26,2,Mie Goreng,Main Course,2,22000,44000,2025-05-19,21:52:37.630914,Monday,May,False
1357,81,10,Es Campur,Dessert,1,15000,15000,2025-05-19,16:06:37.630914,Monday,May,False
1358,75,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-19,20:38:37.630914,Monday,May,False
1359,75,6,Soto Ayam,Soup,3,20000,60000,2025-05-19,20:38:37.630914,Monday,May,False
1360,75,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-19,20:38:37.630914,Monday,May,False
1361,18,6,Soto Ayam,Soup,2,20000,40000,2025-05-19,21:46:37.630914,Monday,May,False
1362,18,4,Sate Ayam,Main Course,3,28000,84000,2025-05-19,21:46:37.630914,Monday,May,False
1363,34,8,Es Jeruk,Beverage,1,8000,8000,2025-05-19,20:24:37.630914,Monday,May,False
1364,34,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-19,20:24:37.630914,Monday,May,False
1365,34,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-19,20:24:37.630914,Monday,May,False
1366,69,10,Es Campur,Dessert,1,15000,15000,2025-05-19,14:53:37.630914,Monday,May,False
1367,69,4,Sate Ayam,Main Course,3,28000,84000,2025-05-19,14:53:37.630914,Monday,May,False
1368,82,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-19,11:45:37.630914,Monday,May,False
1369,51,8,Es Jeruk,Beverage,3,8000,24000,2025-05-19,17:12:37.630914,Monday,May,False
1370,58,10,Es Campur,Dessert,1,15000,15000,2025-05-19,15:22:37.630914,Monday,May,False
1371,75,10,Es Campur,Dessert,1,15000,15000,2025-05-19,11:02:37.630914,Monday,May,False
1372,75,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-19,11:02:37.630914,Monday,May,False
1373,61,2,Mie Goreng,Main Course,3,22000,66000,2025-05-19,16:02:37.630914,Monday,May,False
1374,95,8,Es Jeruk,Beverage,3,8000,24000,2025-05-19,20:08:37.630914,Monday,May,False
1375,95,6,Soto Ayam,Soup,1,20000,20000,2025-05-19,20:08:37.630914,Monday,May,False
1376,99,8,Es Jeruk,Beverage,1,8000,8000,2025-05-19,18:44:37.630914,Monday,May,False
1377,99,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-19,18:44:37.630914,Monday,May,False
1378,99,4,Sate Ayam,Main Course,1,28000,28000,2025-05-19,18:44:37.630914,Monday,May,False
1379,4,4,Sate Ayam,Main Course,3,28000,84000,2025-05-19,13:36:37.630914,Monday,May,False
1380,94,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-19,14:45:37.630914,Monday,May,False
1381,94,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-19,14:45:37.630914,Monday,May,False
1382,93,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-19,16:04:37.630914,Monday,May,False
1383,93,8,Es Jeruk,Beverage,3,8000,24000,2025-05-19,16:04:37.630914,Monday,May,False
1384,63,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-19,22:46:37.630914,Monday,May,False
1385,63,4,Sate Ayam,Main Course,3,28000,84000,2025-05-19,22:46:37.630914,Monday,May,False
1386,99,5,Gado-gado,Appetizer,3,18000,54000,2025-05-19,12:22:37.630914,Monday,May,False
1387,29,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-19,20:14:37.630914,Monday,May,False
1388,29,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-19,20:14:37.630914,Monday,May,False
1389,73,2,Mie Goreng,Main Course,3,22000,66000,2025-05-19,14:47:37.630914,Monday,May,False
1390,73,8,Es Jeruk,Beverage,3,8000,24000,2025-05-19,14:47:37.630914,Monday,May,False
1391,73,4,Sate Ayam,Main Course,3,28000,84000,2025-05-19,14:47:37.630914,Monday,May,False
1392,27,8,Es Jeruk,Beverage,1,8000,8000,2025-05-19,22:19:37.630914,Monday,May,False
1393,27,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-19,22:19:37.630914,Monday,May,False
1394,27,6,Soto Ayam,Soup,2,20000,40000,2025-05-19,22:19:37.630914,Monday,May,False
1395,27,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-19,22:19:37.630914,Monday,May,False
1396,70,8,Es Jeruk,Beverage,2,8000,16000,2025-05-19,21:43:37.630914,Monday,May,False
1397,95,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-19,13:06:37.630914,Monday,May,False
1398,40,5,Gado-gado,Appetizer,2,18000,36000,2025-05-19,14:15:37.630914,Monday,May,False
1399,40,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-19,14:15:37.630914,Monday,May,False
1400,98,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-19,17:03:37.630914,Monday,May,False
1401,98,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-19,17:03:37.630914,Monday,May,False
1402,6,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-19,17:12:37.630914,Monday,May,False
1403,6,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-19,17:12:37.630914,Monday,May,False
1404,17,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-19,14:30:37.630914,Monday,May,False
1405,100,5,Gado-gado,Appetizer,3,18000,54000,2025-05-19,13:07:37.630914,Monday,May,False
1406,100,2,Mie Goreng,Main Course,3,22000,66000,2025-05-19,13:07:37.630914,Monday,May,False
1407,29,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-19,19:09:37.630914,Monday,May,False
1408,29,2,Mie Goreng,Main Course,1,22000,22000,2025-05-19,19:09:37.630914,Monday,May,False
1409,29,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-19,19:09:37.630914,Monday,May,False
1410,29,8,Es Jeruk,Beverage,1,8000,8000,2025-05-19,19:09:37.630914,Monday,May,False
1411,31,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-19,22:53:37.630914,Monday,May,False
1412,31,5,Gado-gado,Appetizer,1,18000,18000,2025-05-19,22:53:37.630914,Monday,May,False
1413,31,10,Es Campur,Dessert,3,15000,45000,2025-05-19,22:53:37.630914,Monday,May,False
1414,11,4,Sate Ayam,Main Course,1,28000,28000,2025-05-19,13:46:37.630914,Monday,May,False
1415,11,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-19,13:46:37.630914,Monday,May,False
1416,95,6,Soto Ayam,Soup,1,20000,20000,2025-05-19,15:37:37.630914,Monday,May,False
1417,14,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-19,16:37:37.630914,Monday,May,False
1418,14,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-19,16:37:37.630914,Monday,May,False
1419,14,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-19,16:37:37.630914,Monday,May,False
1420,94,4,Sate Ayam,Main Course,3,28000,84000,2025-05-19,10:24:37.630914,Monday,May,False
1421,94,2,Mie Goreng,Main Course,2,22000,44000,2025-05-19,10:24:37.630914,Monday,May,False
