order_id,customer_id,menu_id,menu_name,category,quantity,price_per_item,total_price,order_date,order_time,day_of_week,month,is_weekend
1850,4,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-25,17:48:56.877161,Sunday,May,True
1851,4,10,Es Campur,Dessert,2,15000,30000,2025-05-25,17:48:56.877161,Sunday,May,True
1852,4,8,Es Jeruk,Beverage,2,8000,16000,2025-05-25,17:48:56.877161,Sunday,May,True
1853,96,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-25,10:46:56.877161,Sunday,May,True
1854,96,8,Es Jeruk,Beverage,3,8000,24000,2025-05-25,10:46:56.877161,Sunday,May,True
1855,96,5,Gado-gado,Appetizer,1,18000,18000,2025-05-25,10:46:56.877161,Sunday,May,True
1856,45,2,Mie Goreng,Main Course,3,22000,66000,2025-05-25,19:13:56.877161,Sunday,May,True
1857,59,5,Gado-gado,Appetizer,1,18000,18000,2025-05-25,18:24:56.877161,Sunday,May,True
1858,59,4,Sate Ayam,Main Course,1,28000,28000,2025-05-25,18:24:56.877161,Sunday,May,True
1859,59,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-25,18:24:56.877161,Sunday,May,True
1860,94,6,Soto Ayam,Soup,3,20000,60000,2025-05-25,14:16:56.877161,Sunday,May,True
1861,95,4,Sate Ayam,Main Course,3,28000,84000,2025-05-25,12:00:56.877161,Sunday,May,True
1862,95,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-25,12:00:56.877161,Sunday,May,True
1863,95,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-25,12:00:56.877161,Sunday,May,True
1864,94,8,Es Jeruk,Beverage,3,8000,24000,2025-05-25,11:07:56.877161,Sunday,May,True
1865,94,10,Es Campur,Dessert,3,15000,45000,2025-05-25,11:07:56.877161,Sunday,May,True
1866,56,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-25,19:07:56.877161,Sunday,May,True
1867,56,2,Mie Goreng,Main Course,2,22000,44000,2025-05-25,19:07:56.877161,Sunday,May,True
1868,56,4,Sate Ayam,Main Course,2,28000,56000,2025-05-25,19:07:56.877161,Sunday,May,True
1869,14,10,Es Campur,Dessert,1,15000,15000,2025-05-25,22:29:56.877161,Sunday,May,True
1870,14,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-25,22:29:56.877161,Sunday,May,True
1871,14,2,Mie Goreng,Main Course,2,22000,44000,2025-05-25,22:29:56.877161,Sunday,May,True
1872,42,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-25,11:25:56.877161,Sunday,May,True
1873,42,2,Mie Goreng,Main Course,1,22000,22000,2025-05-25,11:25:56.877161,Sunday,May,True
1874,42,8,Es Jeruk,Beverage,1,8000,8000,2025-05-25,11:25:56.877161,Sunday,May,True
1875,42,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-25,11:25:56.877161,Sunday,May,True
1876,32,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-25,11:28:56.877161,Sunday,May,True
1877,32,2,Mie Goreng,Main Course,2,22000,44000,2025-05-25,11:28:56.877161,Sunday,May,True
1878,32,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-25,11:28:56.877161,Sunday,May,True
1879,32,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-25,11:28:56.877161,Sunday,May,True
1880,41,5,Gado-gado,Appetizer,1,18000,18000,2025-05-25,14:11:56.877161,Sunday,May,True
1881,92,10,Es Campur,Dessert,2,15000,30000,2025-05-26,11:25:56.877161,Monday,May,False
1882,92,5,Gado-gado,Appetizer,3,18000,54000,2025-05-26,11:25:56.877161,Monday,May,False
1883,57,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-26,15:01:56.877161,Monday,May,False
1884,57,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-26,15:01:56.877161,Monday,May,False
1885,57,6,Soto Ayam,Soup,3,20000,60000,2025-05-26,15:01:56.877161,Monday,May,False
1886,84,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-26,19:09:56.877161,Monday,May,False
1887,84,10,Es Campur,Dessert,2,15000,30000,2025-05-26,19:09:56.877161,Monday,May,False
1888,84,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-26,19:09:56.877161,Monday,May,False
1889,77,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-26,21:17:56.877161,Monday,May,False
1890,77,6,Soto Ayam,Soup,1,20000,20000,2025-05-26,21:17:56.877161,Monday,May,False
1891,56,10,Es Campur,Dessert,2,15000,30000,2025-05-26,12:55:56.877161,Monday,May,False
1892,29,2,Mie Goreng,Main Course,2,22000,44000,2025-05-26,22:06:56.877161,Monday,May,False
1893,29,6,Soto Ayam,Soup,1,20000,20000,2025-05-26,22:06:56.877161,Monday,May,False
1894,29,4,Sate Ayam,Main Course,2,28000,56000,2025-05-26,22:06:56.877161,Monday,May,False
1895,59,4,Sate Ayam,Main Course,1,28000,28000,2025-05-26,19:15:56.877161,Monday,May,False
1896,59,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-26,19:15:56.877161,Monday,May,False
1897,21,6,Soto Ayam,Soup,3,20000,60000,2025-05-26,20:38:56.877161,Monday,May,False
1898,21,4,Sate Ayam,Main Course,3,28000,84000,2025-05-26,20:38:56.877161,Monday,May,False
1899,21,5,Gado-gado,Appetizer,2,18000,36000,2025-05-26,20:38:56.877161,Monday,May,False
1900,93,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-26,14:25:56.877161,Monday,May,False
1901,28,4,Sate Ayam,Main Course,2,28000,56000,2025-05-26,15:48:56.877161,Monday,May,False
1902,28,10,Es Campur,Dessert,3,15000,45000,2025-05-26,15:48:56.877161,Monday,May,False
1903,69,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-26,16:14:56.877161,Monday,May,False
1904,69,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-26,16:14:56.877161,Monday,May,False
1905,69,5,Gado-gado,Appetizer,1,18000,18000,2025-05-26,16:14:56.877161,Monday,May,False
1906,69,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-26,16:14:56.877161,Monday,May,False
1907,59,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-26,13:14:56.877161,Monday,May,False
1908,59,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-26,13:14:56.877161,Monday,May,False
1909,59,6,Soto Ayam,Soup,2,20000,40000,2025-05-26,13:14:56.877161,Monday,May,False
1910,59,8,Es Jeruk,Beverage,3,8000,24000,2025-05-26,13:14:56.877161,Monday,May,False
1911,1,4,Sate Ayam,Main Course,2,28000,56000,2025-05-26,17:54:56.877161,Monday,May,False
1912,1,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-26,17:54:56.877161,Monday,May,False
1913,1,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-26,17:54:56.877161,Monday,May,False
1914,32,6,Soto Ayam,Soup,1,20000,20000,2025-05-26,22:05:56.877161,Monday,May,False
1915,32,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-26,22:05:56.877161,Monday,May,False
1916,32,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-26,22:05:56.877161,Monday,May,False
1917,32,5,Gado-gado,Appetizer,2,18000,36000,2025-05-26,22:05:56.877161,Monday,May,False
1918,91,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-26,12:34:56.877161,Monday,May,False
1919,91,4,Sate Ayam,Main Course,1,28000,28000,2025-05-26,12:34:56.877161,Monday,May,False
1920,46,4,Sate Ayam,Main Course,3,28000,84000,2025-05-26,21:59:56.877161,Monday,May,False
1921,80,10,Es Campur,Dessert,1,15000,15000,2025-05-26,12:28:56.877161,Monday,May,False
1922,80,6,Soto Ayam,Soup,3,20000,60000,2025-05-26,12:28:56.877161,Monday,May,False
1923,80,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-26,12:28:56.877161,Monday,May,False
1924,38,10,Es Campur,Dessert,3,15000,45000,2025-05-26,22:27:56.877161,Monday,May,False
1925,38,6,Soto Ayam,Soup,3,20000,60000,2025-05-26,22:27:56.877161,Monday,May,False
1926,38,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-26,22:27:56.877161,Monday,May,False
1927,38,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-26,22:27:56.877161,Monday,May,False
1928,55,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-26,19:09:56.877161,Monday,May,False
1929,21,4,Sate Ayam,Main Course,3,28000,84000,2025-05-26,20:24:56.877161,Monday,May,False
1930,21,5,Gado-gado,Appetizer,1,18000,18000,2025-05-26,20:24:56.877161,Monday,May,False
1931,42,6,Soto Ayam,Soup,3,20000,60000,2025-05-26,11:19:56.877161,Monday,May,False
1932,42,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-26,11:19:56.877161,Monday,May,False
1933,42,2,Mie Goreng,Main Course,2,22000,44000,2025-05-26,11:19:56.877161,Monday,May,False
1934,42,5,Gado-gado,Appetizer,3,18000,54000,2025-05-26,11:19:56.877161,Monday,May,False
1935,48,8,Es Jeruk,Beverage,3,8000,24000,2025-05-26,18:02:56.877161,Monday,May,False
1936,48,6,Soto Ayam,Soup,1,20000,20000,2025-05-26,18:02:56.877161,Monday,May,False
1937,18,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-26,12:02:56.877161,Monday,May,False
1938,18,5,Gado-gado,Appetizer,2,18000,36000,2025-05-26,12:02:56.877161,Monday,May,False
1939,66,6,Soto Ayam,Soup,1,20000,20000,2025-05-26,19:10:56.877161,Monday,May,False
1940,66,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-26,19:10:56.877161,Monday,May,False
1941,66,5,Gado-gado,Appetizer,3,18000,54000,2025-05-26,19:10:56.877161,Monday,May,False
1942,66,10,Es Campur,Dessert,3,15000,45000,2025-05-26,19:10:56.877161,Monday,May,False
1943,18,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-26,16:14:56.877161,Monday,May,False
1944,18,4,Sate Ayam,Main Course,3,28000,84000,2025-05-26,16:14:56.877161,Monday,May,False
1945,18,8,Es Jeruk,Beverage,2,8000,16000,2025-05-26,16:14:56.877161,Monday,May,False
1946,18,2,Mie Goreng,Main Course,1,22000,22000,2025-05-26,16:14:56.877161,Monday,May,False
1947,87,6,Soto Ayam,Soup,1,20000,20000,2025-05-26,11:25:56.877161,Monday,May,False
1948,87,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-26,11:25:56.877161,Monday,May,False
1949,87,5,Gado-gado,Appetizer,3,18000,54000,2025-05-26,11:25:56.877161,Monday,May,False
1950,87,8,Es Jeruk,Beverage,2,8000,16000,2025-05-26,11:25:56.877161,Monday,May,False
1951,55,5,Gado-gado,Appetizer,3,18000,54000,2025-05-26,19:57:56.877161,Monday,May,False
1952,43,2,Mie Goreng,Main Course,2,22000,44000,2025-05-26,16:32:56.877161,Monday,May,False
1953,43,10,Es Campur,Dessert,1,15000,15000,2025-05-26,16:32:56.877161,Monday,May,False
1954,43,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-26,16:32:56.877161,Monday,May,False
1955,75,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-26,13:48:56.877161,Monday,May,False
1956,75,2,Mie Goreng,Main Course,1,22000,22000,2025-05-26,13:48:56.877161,Monday,May,False
1957,75,4,Sate Ayam,Main Course,2,28000,56000,2025-05-26,13:48:56.877161,Monday,May,False
1958,35,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-26,22:12:56.877161,Monday,May,False
1959,38,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-26,22:47:56.877161,Monday,May,False
1960,38,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-26,22:47:56.877161,Monday,May,False
1961,83,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-26,15:57:56.877161,Monday,May,False
1962,83,10,Es Campur,Dessert,3,15000,45000,2025-05-26,15:57:56.877161,Monday,May,False
1963,83,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-26,15:57:56.877161,Monday,May,False
1964,83,5,Gado-gado,Appetizer,1,18000,18000,2025-05-26,15:57:56.877161,Monday,May,False
1965,13,6,Soto Ayam,Soup,2,20000,40000,2025-05-26,20:04:56.877161,Monday,May,False
1966,38,2,Mie Goreng,Main Course,3,22000,66000,2025-05-26,16:44:56.877161,Monday,May,False
1967,38,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-26,16:44:56.877161,Monday,May,False
1968,38,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-26,16:44:56.877161,Monday,May,False
1969,86,4,Sate Ayam,Main Course,1,28000,28000,2025-05-27,14:35:56.877161,Tuesday,May,False
1970,31,2,Mie Goreng,Main Course,1,22000,22000,2025-05-27,10:48:56.877161,Tuesday,May,False
1971,31,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-27,10:48:56.877161,Tuesday,May,False
1972,31,10,Es Campur,Dessert,1,15000,15000,2025-05-27,10:48:56.877161,Tuesday,May,False
1973,31,8,Es Jeruk,Beverage,1,8000,8000,2025-05-27,10:48:56.877161,Tuesday,May,False
1974,13,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-27,16:07:56.877161,Tuesday,May,False
1975,13,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-27,16:07:56.877161,Tuesday,May,False
1976,13,5,Gado-gado,Appetizer,3,18000,54000,2025-05-27,16:07:56.877161,Tuesday,May,False
1977,13,8,Es Jeruk,Beverage,1,8000,8000,2025-05-27,16:07:56.877161,Tuesday,May,False
1978,69,10,Es Campur,Dessert,1,15000,15000,2025-05-27,21:00:56.877161,Tuesday,May,False
1979,69,5,Gado-gado,Appetizer,1,18000,18000,2025-05-27,21:00:56.877161,Tuesday,May,False
1980,69,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-27,21:00:56.877161,Tuesday,May,False
1981,69,4,Sate Ayam,Main Course,1,28000,28000,2025-05-27,21:00:56.877161,Tuesday,May,False
1982,34,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-27,17:12:56.877161,Tuesday,May,False
1983,34,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-27,17:12:56.877161,Tuesday,May,False
1984,34,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-27,17:12:56.877161,Tuesday,May,False
1985,48,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-27,17:16:56.877161,Tuesday,May,False
1986,51,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-27,11:09:56.877161,Tuesday,May,False
1987,99,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-27,22:29:56.877161,Tuesday,May,False
1988,99,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-27,22:29:56.877161,Tuesday,May,False
1989,99,2,Mie Goreng,Main Course,3,22000,66000,2025-05-27,22:29:56.877161,Tuesday,May,False
1990,99,10,Es Campur,Dessert,3,15000,45000,2025-05-27,22:29:56.877161,Tuesday,May,False
1991,38,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-27,14:48:56.877161,Tuesday,May,False
1992,38,10,Es Campur,Dessert,3,15000,45000,2025-05-27,14:48:56.877161,Tuesday,May,False
1993,49,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-27,18:44:56.877161,Tuesday,May,False
1994,49,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-27,18:44:56.877161,Tuesday,May,False
1995,49,6,Soto Ayam,Soup,2,20000,40000,2025-05-27,18:44:56.877161,Tuesday,May,False
1996,49,5,Gado-gado,Appetizer,1,18000,18000,2025-05-27,18:44:56.877161,Tuesday,May,False
1997,76,4,Sate Ayam,Main Course,3,28000,84000,2025-05-27,20:01:56.877161,Tuesday,May,False
1998,35,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-27,18:12:56.877161,Tuesday,May,False
1999,35,4,Sate Ayam,Main Course,1,28000,28000,2025-05-27,18:12:56.877161,Tuesday,May,False
2000,35,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-27,18:12:56.877161,Tuesday,May,False
2001,35,2,Mie Goreng,Main Course,3,22000,66000,2025-05-27,18:12:56.877161,Tuesday,May,False
2002,92,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-27,20:40:56.877161,Tuesday,May,False
2003,92,2,Mie Goreng,Main Course,3,22000,66000,2025-05-27,20:40:56.877161,Tuesday,May,False
2004,92,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-27,20:40:56.877161,Tuesday,May,False
2005,92,10,Es Campur,Dessert,3,15000,45000,2025-05-27,20:40:56.877161,Tuesday,May,False
2006,17,6,Soto Ayam,Soup,3,20000,60000,2025-05-27,13:37:56.877161,Tuesday,May,False
2007,17,10,Es Campur,Dessert,3,15000,45000,2025-05-27,13:37:56.877161,Tuesday,May,False
2008,17,5,Gado-gado,Appetizer,2,18000,36000,2025-05-27,13:37:56.877161,Tuesday,May,False
2009,17,2,Mie Goreng,Main Course,2,22000,44000,2025-05-27,13:37:56.877161,Tuesday,May,False
2010,68,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-27,12:25:56.877161,Tuesday,May,False
2011,89,2,Mie Goreng,Main Course,3,22000,66000,2025-05-27,14:28:56.877161,Tuesday,May,False
2012,89,4,Sate Ayam,Main Course,3,28000,84000,2025-05-27,14:28:56.877161,Tuesday,May,False
2013,89,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-27,14:28:56.877161,Tuesday,May,False
2014,89,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-27,14:28:56.877161,Tuesday,May,False
2015,59,4,Sate Ayam,Main Course,2,28000,56000,2025-05-27,15:49:56.877161,Tuesday,May,False
2016,59,8,Es Jeruk,Beverage,3,8000,24000,2025-05-27,15:49:56.877161,Tuesday,May,False
2017,69,8,Es Jeruk,Beverage,2,8000,16000,2025-05-27,15:10:56.877161,Tuesday,May,False
2018,69,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-27,15:10:56.877161,Tuesday,May,False
2019,69,2,Mie Goreng,Main Course,1,22000,22000,2025-05-27,15:10:56.877161,Tuesday,May,False
2020,75,2,Mie Goreng,Main Course,1,22000,22000,2025-05-27,21:32:56.877161,Tuesday,May,False
2021,69,10,Es Campur,Dessert,1,15000,15000,2025-05-27,18:17:56.877161,Tuesday,May,False
2022,69,6,Soto Ayam,Soup,3,20000,60000,2025-05-27,18:17:56.877161,Tuesday,May,False
2023,69,5,Gado-gado,Appetizer,3,18000,54000,2025-05-27,18:17:56.877161,Tuesday,May,False
2024,69,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-27,13:25:56.877161,Tuesday,May,False
2025,69,10,Es Campur,Dessert,3,15000,45000,2025-05-27,13:25:56.877161,Tuesday,May,False
2026,69,8,Es Jeruk,Beverage,2,8000,16000,2025-05-27,13:25:56.877161,Tuesday,May,False
2027,69,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-27,13:25:56.877161,Tuesday,May,False
2028,82,2,Mie Goreng,Main Course,2,22000,44000,2025-05-27,10:34:56.877161,Tuesday,May,False
2029,82,4,Sate Ayam,Main Course,2,28000,56000,2025-05-27,10:34:56.877161,Tuesday,May,False
2030,70,8,Es Jeruk,Beverage,1,8000,8000,2025-05-27,17:18:56.877161,Tuesday,May,False
2031,78,5,Gado-gado,Appetizer,2,18000,36000,2025-05-27,16:41:56.877161,Tuesday,May,False
2032,74,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-28,14:16:56.877161,Wednesday,May,False
2033,74,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-28,14:16:56.877161,Wednesday,May,False
2034,74,2,Mie Goreng,Main Course,2,22000,44000,2025-05-28,14:16:56.877161,Wednesday,May,False
2035,30,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-28,19:51:56.877161,Wednesday,May,False
2036,30,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-28,19:51:56.877161,Wednesday,May,False
2037,30,8,Es Jeruk,Beverage,3,8000,24000,2025-05-28,19:51:56.877161,Wednesday,May,False
2038,30,5,Gado-gado,Appetizer,3,18000,54000,2025-05-28,19:51:56.877161,Wednesday,May,False
2039,65,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-28,11:21:56.877161,Wednesday,May,False
2040,65,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-28,11:21:56.877161,Wednesday,May,False
2041,65,6,Soto Ayam,Soup,2,20000,40000,2025-05-28,11:21:56.877161,Wednesday,May,False
2042,65,4,Sate Ayam,Main Course,3,28000,84000,2025-05-28,11:21:56.877161,Wednesday,May,False
2043,28,4,Sate Ayam,Main Course,2,28000,56000,2025-05-28,17:13:56.877161,Wednesday,May,False
2044,28,8,Es Jeruk,Beverage,3,8000,24000,2025-05-28,17:13:56.877161,Wednesday,May,False
2045,94,2,Mie Goreng,Main Course,3,22000,66000,2025-05-28,17:27:56.877161,Wednesday,May,False
2046,11,2,Mie Goreng,Main Course,2,22000,44000,2025-05-28,13:23:56.877161,Wednesday,May,False
2047,11,5,Gado-gado,Appetizer,3,18000,54000,2025-05-28,13:23:56.877161,Wednesday,May,False
2048,11,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-28,13:23:56.877161,Wednesday,May,False
2049,84,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-28,22:54:56.877161,Wednesday,May,False
2050,55,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-28,15:56:56.877161,Wednesday,May,False
2051,19,4,Sate Ayam,Main Course,3,28000,84000,2025-05-28,15:38:56.877161,Wednesday,May,False
2052,19,8,Es Jeruk,Beverage,3,8000,24000,2025-05-28,15:38:56.877161,Wednesday,May,False
2053,11,10,Es Campur,Dessert,3,15000,45000,2025-05-28,11:28:56.877161,Wednesday,May,False
2054,11,8,Es Jeruk,Beverage,3,8000,24000,2025-05-28,11:28:56.877161,Wednesday,May,False
2055,11,2,Mie Goreng,Main Course,3,22000,66000,2025-05-28,11:28:56.877161,Wednesday,May,False
2056,30,4,Sate Ayam,Main Course,1,28000,28000,2025-05-28,10:44:56.877161,Wednesday,May,False
2057,49,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-28,15:09:56.877161,Wednesday,May,False
2058,49,10,Es Campur,Dessert,2,15000,30000,2025-05-28,15:09:56.877161,Wednesday,May,False
2059,49,4,Sate Ayam,Main Course,1,28000,28000,2025-05-28,15:09:56.877161,Wednesday,May,False
2060,94,5,Gado-gado,Appetizer,3,18000,54000,2025-05-28,17:18:56.877161,Wednesday,May,False
2061,94,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-28,17:18:56.877161,Wednesday,May,False
2062,7,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-28,11:55:56.877161,Wednesday,May,False
2063,84,5,Gado-gado,Appetizer,2,18000,36000,2025-05-28,20:06:56.877161,Wednesday,May,False
2064,84,6,Soto Ayam,Soup,1,20000,20000,2025-05-28,20:06:56.877161,Wednesday,May,False
2065,97,5,Gado-gado,Appetizer,2,18000,36000,2025-05-28,12:20:56.877161,Wednesday,May,False
2066,97,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-28,12:20:56.877161,Wednesday,May,False
2067,97,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-28,12:20:56.877161,Wednesday,May,False
2068,97,6,Soto Ayam,Soup,3,20000,60000,2025-05-28,12:20:56.877161,Wednesday,May,False
2069,79,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-28,16:16:56.877161,Wednesday,May,False
2070,36,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-28,16:23:56.877161,Wednesday,May,False
2071,36,10,Es Campur,Dessert,1,15000,15000,2025-05-28,16:23:56.877161,Wednesday,May,False
2072,94,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-28,11:35:56.877161,Wednesday,May,False
2073,94,8,Es Jeruk,Beverage,2,8000,16000,2025-05-28,11:35:56.877161,Wednesday,May,False
2074,94,6,Soto Ayam,Soup,2,20000,40000,2025-05-28,11:35:56.877161,Wednesday,May,False
2075,1,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-29,10:37:56.877161,Thursday,May,False
2076,35,10,Es Campur,Dessert,1,15000,15000,2025-05-29,15:10:56.877161,Thursday,May,False
2077,35,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-29,15:10:56.877161,Thursday,May,False
2078,35,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-29,15:10:56.877161,Thursday,May,False
2079,80,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-29,13:57:56.877161,Thursday,May,False
2080,80,4,Sate Ayam,Main Course,1,28000,28000,2025-05-29,13:57:56.877161,Thursday,May,False
2081,80,5,Gado-gado,Appetizer,2,18000,36000,2025-05-29,13:57:56.877161,Thursday,May,False
2082,33,5,Gado-gado,Appetizer,1,18000,18000,2025-05-29,10:41:56.877161,Thursday,May,False
2083,54,8,Es Jeruk,Beverage,2,8000,16000,2025-05-29,20:05:56.877161,Thursday,May,False
2084,54,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-29,20:05:56.877161,Thursday,May,False
2085,54,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-29,20:05:56.877161,Thursday,May,False
2086,54,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-29,20:05:56.877161,Thursday,May,False
2087,6,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-29,18:34:56.877161,Thursday,May,False
2088,6,2,Mie Goreng,Main Course,1,22000,22000,2025-05-29,18:34:56.877161,Thursday,May,False
2089,55,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-29,12:45:56.877161,Thursday,May,False
2090,55,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-29,12:45:56.877161,Thursday,May,False
2091,38,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-29,21:12:56.877161,Thursday,May,False
2092,49,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-29,21:38:56.877161,Thursday,May,False
2093,49,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-29,21:38:56.877161,Thursday,May,False
2094,49,10,Es Campur,Dessert,3,15000,45000,2025-05-29,21:38:56.877161,Thursday,May,False
2095,40,6,Soto Ayam,Soup,1,20000,20000,2025-05-29,13:12:56.877161,Thursday,May,False
2096,40,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-29,13:12:56.877161,Thursday,May,False
2097,40,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-29,13:12:56.877161,Thursday,May,False
2098,40,10,Es Campur,Dessert,2,15000,30000,2025-05-29,13:12:56.877161,Thursday,May,False
2099,10,8,Es Jeruk,Beverage,3,8000,24000,2025-05-29,17:46:56.877161,Thursday,May,False
2100,10,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-29,17:46:56.877161,Thursday,May,False
2101,10,2,Mie Goreng,Main Course,3,22000,66000,2025-05-29,17:46:56.877161,Thursday,May,False
2102,10,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-29,17:46:56.877161,Thursday,May,False
2103,8,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-29,21:07:56.877161,Thursday,May,False
2104,8,2,Mie Goreng,Main Course,1,22000,22000,2025-05-29,21:07:56.877161,Thursday,May,False
2105,11,6,Soto Ayam,Soup,2,20000,40000,2025-05-29,22:51:56.877161,Thursday,May,False
2106,11,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-29,22:51:56.877161,Thursday,May,False
2107,30,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-29,20:40:56.877161,Thursday,May,False
2108,30,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-29,20:40:56.877161,Thursday,May,False
2109,91,2,Mie Goreng,Main Course,3,22000,66000,2025-05-29,19:41:56.877161,Thursday,May,False
2110,9,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-29,18:16:56.877161,Thursday,May,False
2111,9,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-29,18:16:56.877161,Thursday,May,False
